Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Wellington,Palm Beach_FL,FL,78,96,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Columbia,Richland_SC,SC,66.9,90,9,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Charleston,Charleston_SC,SC,50,100,4,0,0,Fair,FALSE,FALSE,FALSE,day
2,Ocala,Marion_FL,FL,75.2,89,10,3.5,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Webster,Harris_TX,TX,77,94,3,9.2,0,Rain,FALSE,FALSE,FALSE,day
2,Mesa,Maricopa_AZ,AZ,100.4,27,40,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Minneapolis,Hennepin_MN,MN,48,22,10,20.7,0,Clear,FALSE,FALSE,FALSE,day
2,Big Bear Lake,San Bernardino_CA,CA,71.6,11,10,11.5,0,Clear,FALSE,FALSE,TRUE,day
2,Chisago City,Chisago_MN,MN,71,61,10,12,0,Partly Cloudy,FALSE,FALSE,FALSE,day
4,Dayton,Montgomery_OH,OH,36,62,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Milford,Hunterdon_NJ,NJ,51.1,66,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Tempe,Maricopa_AZ,AZ,77,42,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
2,San Antonio,Bexar_TX,TX,46,79,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,San Leandro,Alameda_CA,CA,66.9,59,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Tracy,Alameda_CA,CA,77,39,10,15,0,Smoke,FALSE,FALSE,FALSE,day
2,Bellaire,Harris_TX,TX,72,81,10,10,0,Mostly Cloudy,FALSE,FALSE,TRUE,night
2,Greer,Greenville_SC,SC,51,56,10,13,0,Fair,FALSE,FALSE,FALSE,twilight
2,Orangeburg,Orangeburg_SC,SC,75.9,91,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Minneapolis,Hennepin_MN,MN,44.1,73,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Pittsburgh,Allegheny_PA,PA,35.1,64,10,4.6,0,Clear,TRUE,FALSE,FALSE,twilight
3,Andover,Essex_MA,MA,46.9,74,10,9.2,0,Clear,FALSE,FALSE,FALSE,night
2,Saint Paul,Ramsey_MN,MN,15,68,10,8,0,Fair,FALSE,FALSE,TRUE,twilight
3,Ellendale,Steele_MN,MN,48,82,10,10,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Flint,Genesee_MI,MI,81,35,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,Pine Grove,Schuylkill_PA,PA,20.8,82,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Elk Grove,Sacramento_CA,CA,63,90,5,11.5,0.09,Rain,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,79,69,10,6.9,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Seattle,King_WA,WA,73,46,10,8,0,Fair,FALSE,FALSE,FALSE,twilight
2,Springville,Utah_UT,UT,46.9,77,10,8.1,0,Clear,FALSE,FALSE,FALSE,night
2,Tucson,Pima_AZ,AZ,71.8,22,10,3.5,0,Clear,FALSE,FALSE,TRUE,night
2,Lake Zurich,Lake_IL,IL,73.9,82,4,11.5,0.07,Rain,FALSE,FALSE,FALSE,day
3,Marietta,Cobb_GA,GA,84,35,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Duluth,Gwinnett_GA,GA,68,96,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Madison,Madison_MS,MS,54,93,9,11.5,0.2,Light Rain,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,57.9,30,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Torrance,Los Angeles_CA,CA,78.8,61,10,5.8,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Fort Worth,Tarrant_TX,TX,96.1,37,10,18.4,0,Clear,FALSE,FALSE,FALSE,day
3,Secaucus,Hudson_NJ,NJ,70,87,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Bridgeton,St. Louis County_MO,MO,68,43,10,15,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Gastonia,Gaston_NC,NC,45,90,8,8.1,0,Overcast,FALSE,FALSE,TRUE,night
3,Palm Desert,Riverside_CA,CA,91,7,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Newark,Alameda_CA,CA,75.2,38,8,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Kansas City,Clay_MO,MO,67,76,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,69.8,83,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Houston,Harris_TX,TX,75.9,87,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
3,Elmhurst,Queens_NY,NY,35.1,48,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Hayward,Alameda_CA,CA,48,77,10,0,0,Clear,FALSE,FALSE,TRUE,day
3,Hollywood,Broward_FL,FL,79,88,5,6,0.05,Rain,FALSE,FALSE,FALSE,day
2,Norwood,Warren_GA,GA,56.3,91,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,York,York_PA,PA,44,49,10,17,0,Cloudy,FALSE,FALSE,FALSE,night
3,Whittier,Los Angeles_CA,CA,75.2,65,10,12.7,0,Clear,FALSE,FALSE,FALSE,twilight
2,Los Angeles,Los Angeles_CA,CA,91.9,38,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Fillmore,Ventura_CA,CA,63,70,6,5,0,Haze,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,55.4,41,10,0,0,Clear,FALSE,FALSE,TRUE,night
2,Lake Forest,Lake_IL,IL,69,84,10,32,0.16,T-Storm / Windy,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,64.9,81,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Greenville,Greenville_SC,SC,84.9,55,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Johnston,Polk_IA,IA,53.6,77,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Elizabeth,Union_NJ,NJ,66,81,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Denver,Denver_CO,CO,14,79,30,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Shelby Township,Macomb_MI,MI,34.9,69,10,12.7,0,Overcast,FALSE,FALSE,TRUE,twilight
2,Oklahoma City,Oklahoma_OK,OK,84,49,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Fabius,Onondaga_NY,NY,51.1,96,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Pottstown,Montgomery_PA,PA,39.9,86,8,0,0,Clear,FALSE,FALSE,FALSE,day
2,Myrtle Beach,Horry_SC,SC,76,85,10,9,0,Fair,FALSE,FALSE,FALSE,day
3,Gaston,Calhoun_SC,SC,73,55,10,7,0,Fair,FALSE,FALSE,FALSE,day
3,Springfield,Lane_OR,OR,54,86,10,11.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Pittsburgh,Allegheny_PA,PA,75,64,10,7,0,Fair,FALSE,FALSE,TRUE,day
2,Greenwood,Greenwood_SC,SC,52,97,0.5,5.8,0,Fog,FALSE,FALSE,TRUE,day
3,Atlanta,Fulton_GA,GA,75.9,91,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,57.9,84,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,77,69,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,75,94,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,San Leandro,Alameda_CA,CA,57,64,10,3.5,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Flint,Genesee_MI,MI,19,88,0.8,12.7,0.01,Light Snow,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,82.9,60,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
3,Mercer Island,King_WA,WA,78.1,58,5,4.6,0,Haze,TRUE,FALSE,FALSE,day
2,Lafayette,Contra Costa_CA,CA,67,70,10,0,0,Fair,TRUE,FALSE,FALSE,day
2,South Ozone Park,Queens_NY,NY,46.9,100,10,0,0,Mostly Cloudy,TRUE,FALSE,FALSE,twilight
2,Fairfield,Solano_CA,CA,67,37,10,13,0,Fair,FALSE,FALSE,FALSE,day
2,Strasburg,Shenandoah_VA,VA,35.6,70,10,28.8,0,Overcast,FALSE,FALSE,FALSE,day
4,Kansas City,Clay_MO,MO,71,66,10,10,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Norwalk,Los Angeles_CA,CA,75,20,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Manor,Travis_TX,TX,48.2,93,9,18.4,0.02,Overcast,FALSE,FALSE,TRUE,day
3,Inver Grove Heights,Dakota_MN,MN,40.6,85,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Jacksonville,Duval_FL,FL,66,27,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Saint Louis,St. Louis County_MO,MO,87.1,39,10,18.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Garrison,Putnam_NY,NY,14,67,10,15,0,Fair,FALSE,FALSE,FALSE,twilight
3,Saint Paul,Ramsey_MN,MN,71.1,96,10,3.5,0.02,Light Rain,FALSE,FALSE,FALSE,day
2,Manhasset,Nassau_NY,NY,41,76,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,91,45,10,12,0,Fair,FALSE,FALSE,FALSE,day
3,Fort Myers,Lee_FL,FL,89.1,65,10,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Nashville,Davidson_TN,TN,68,87,8,7,0.02,Light Rain,FALSE,FALSE,FALSE,twilight
3,Saint Paul,Ramsey_MN,MN,-5.8,77,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Mountlake Terrace,Snohomish_WA,WA,57,55,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,81,54,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Eagle Point,Jackson_OR,OR,48,68,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Flint,Genesee_MI,MI,46,83,9,20.7,0,Overcast,FALSE,FALSE,FALSE,day
2,El Paso,El Paso_TX,TX,50,71,10,7,0,Fair,FALSE,FALSE,TRUE,night
3,Riverside,Riverside_CA,CA,72,66,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
3,Hopkins,Hennepin_MN,MN,21.9,55,10,12.7,0,Overcast,TRUE,FALSE,FALSE,twilight
2,Houston,Harris_TX,TX,44.6,66,10,0,0,Clear,TRUE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,84.9,57,10,18.4,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Los Angeles,Los Angeles_CA,CA,80.1,50,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,41,55,7,17.3,0,Overcast,FALSE,FALSE,TRUE,night
2,Mount Laurel,Burlington_NJ,NJ,71.1,87,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Dallas,Dallas_TX,TX,55.9,53,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Cedar Park,Williamson_TX,TX,45.5,46,10,5.8,0,Clear,FALSE,FALSE,TRUE,night
2,Denver,Denver_CO,CO,71.2,47,10,24.2,0,Scattered Clouds,FALSE,TRUE,FALSE,day
2,Longview,Gregg_TX,TX,84,69,9,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Camarillo,Ventura_CA,CA,67,84,10,0,0,Fair,TRUE,FALSE,FALSE,day
2,Hemet,Riverside_CA,CA,60.8,72,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Laguna Hills,Orange_CA,CA,87,44,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Saint Petersburg,Pinellas_FL,FL,73.9,71,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Silver Spring,Montgomery_MD,MD,41.5,97,5,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Pleasanton,Alameda_CA,CA,66,11,3,0,0,Haze,FALSE,FALSE,FALSE,day
3,Temecula,Riverside_CA,CA,80.6,11,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Sun Valley,Los Angeles_CA,CA,71.1,39,6,6.9,0,Haze,FALSE,FALSE,FALSE,day
3,Bridgeport,Fairfield_CT,CT,50,41,10,15,0,Overcast,FALSE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,69.8,100,5,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,New London,Kandiyohi_MN,MN,24.8,99,7,11.5,0,Light Snow,FALSE,FALSE,FALSE,twilight
2,Newman,Stanislaus_CA,CA,49,93,2,0,0,Fog,FALSE,TRUE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,17,74,10,6,0,Cloudy,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,82,45,10,12.7,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,San Jose,Santa Clara_CA,CA,84.9,40,10,9.2,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,93.9,38,10,13.8,0,Mostly Cloudy,FALSE,TRUE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,57,30,10,18.4,0,Partly Cloudy,FALSE,TRUE,FALSE,day
3,Pompano Beach,Broward_FL,FL,78.1,74,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Woodbridge,Prince William_VA,VA,41,77,10,0,0,Fair,FALSE,FALSE,TRUE,night
2,Charlotte,Mecklenburg_NC,NC,46,51,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Richardson,Dallas_TX,TX,62.6,45,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Springfield,Lane_OR,OR,28.9,89,0.5,16.1,0.01,Light Snow,FALSE,FALSE,FALSE,night
2,Farmington,Hartford_CT,CT,36,79,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Denver,Denver_CO,CO,68,30,30,3,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,44.1,93,0.5,10.4,0.18,Light Rain,FALSE,FALSE,FALSE,twilight
2,Memphis,Shelby_TN,TN,46,93,10,5,0,Cloudy,FALSE,FALSE,FALSE,day
3,Minneapolis,Hennepin_MN,MN,39.9,86,10,4.6,0,Clear,TRUE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,78.1,62,10,4.6,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Saint Louis,St. Louis County_MO,MO,35.1,33,10,4.6,0,Scattered Clouds,TRUE,FALSE,FALSE,day
2,Minden,Douglas_NV,NV,57,40,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Carencro,Lafayette_LA,LA,79,88,10,5,0,Fair,FALSE,FALSE,FALSE,day
3,Birmingham,Jefferson_AL,AL,37,50,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
3,Laguna Niguel,Orange_CA,CA,73,68,8,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Whittier,Los Angeles_CA,CA,62.6,37,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Portland,Multnomah_OR,OR,47,39,10,3,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Memphis,Shelby_TN,TN,63,97,10,6.9,0,Overcast,TRUE,FALSE,FALSE,day
2,Allentown,Lehigh_PA,PA,71.6,78,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Chehalis,Lewis_WA,WA,57.2,77,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Cartersville,Bartow_GA,GA,68,100,6,0,0,Clear,FALSE,FALSE,FALSE,day
2,Minneapolis,Anoka_MN,MN,73.4,69,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Dawsonville,Dawson_GA,GA,88,31,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Wheaton,DuPage_IL,IL,70,44,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Fort Pierce,St. Lucie_FL,FL,73,87,10,6,0.33,Light Rain,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,70,33,10,0,0,Clear,FALSE,FALSE,TRUE,day
4,Irving,Chautauqua_NY,NY,75,66,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Oroville,Butte_CA,CA,36,52,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,night
2,Bradenton,Manatee_FL,FL,90,61,10,12,0,Fair,FALSE,FALSE,FALSE,day
2,Modesto,Stanislaus_CA,CA,72,46,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Hazel Park,Oakland_MI,MI,73,76,10,13.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Philadelphia,Philadelphia_PA,PA,48,80,10,6.9,0,Clear,FALSE,FALSE,FALSE,twilight
3,Lakeville,Dakota_MN,MN,80.6,54,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Flint,Genesee_MI,MI,-2.9,65,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
4,Pine Mountain,Troup_GA,GA,68.9,15,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Oakland,Alameda_CA,CA,59,81,10,10.4,0,Partly Cloudy,TRUE,FALSE,FALSE,twilight
2,Ladson,Berkeley_SC,SC,86,57,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Albany,Albany_NY,NY,51,28,10,16,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Patterson,Stanislaus_CA,CA,57,59,10,5,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Tonopah,Maricopa_AZ,AZ,109,15,10,13,0,Fair,FALSE,FALSE,FALSE,day
3,Albuquerque,Bernalillo_NM,NM,57.9,47,10,21.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,73.4,16,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Central Islip,Suffolk_NY,NY,57,67,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Los Angeles,Los Angeles_CA,CA,71.1,68,8,0,0,Clear,FALSE,FALSE,FALSE,day
2,Tampa,Hillsborough_FL,FL,86,77,10,8,0,Fair,TRUE,FALSE,TRUE,day
2,Raleigh,Wake_NC,NC,71.1,47,10,5.8,0,Scattered Clouds,FALSE,FALSE,TRUE,twilight
3,Commerce City,Adams_CO,CO,76.3,34,7,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Alexandria,Fairfax County_VA,VA,47.7,82,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Glendale,Maricopa_AZ,AZ,37.9,38,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Calabasas,Los Angeles_CA,CA,75.9,45,10,12.7,0,Clear,TRUE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,57,89,7,8.1,0.01,Overcast,FALSE,FALSE,FALSE,day
2,Ardmore,Montgomery_PA,PA,86,66,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Schenectady,Schenectady_NY,NY,48.2,76,15,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Saint Paul,Ramsey_MN,MN,36,89,10,6,0.03,Cloudy,FALSE,FALSE,FALSE,day
2,Madera,Madera_CA,CA,57,51,10,6,0,Fair,TRUE,FALSE,FALSE,night
3,Orlando,Orange_FL,FL,79,44,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Manor,Travis_TX,TX,73,94,6,9,0,Cloudy,FALSE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,75,64,10,7,0,Fair,FALSE,FALSE,FALSE,day
3,Jacksonville,Duval_FL,FL,66,90,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Fayetteville,Onondaga_NY,NY,45,39,10,17.3,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,43,42,10,5.8,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Phoenix,Maricopa_AZ,AZ,57.9,42,10,0,0,Clear,FALSE,FALSE,TRUE,day
3,Dallas,Dallas_TX,TX,75.2,65,13,16.1,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Houston,Harris_TX,TX,84.2,74,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Santa Ana,Orange_CA,CA,54,77,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Chicago,Cook_IL,IL,55,33,10,10,0,Fair,FALSE,FALSE,FALSE,night
2,Oxnard,Ventura_CA,CA,66.9,79,10,11.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Spartanburg,Spartanburg_SC,SC,84,62,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Oneonta,Blount_AL,AL,57.9,97,8,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Placentia,Orange_CA,CA,63,37,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
2,Dallas,Dallas_TX,TX,78.1,36,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
4,Fort Pierce,St. Lucie_FL,FL,82,60,10,14,0,Fair,FALSE,FALSE,FALSE,day
4,Parker City,Randolph_IN,IN,57,59,10,15,0,Cloudy,FALSE,FALSE,FALSE,day
3,Boynton Beach,Palm Beach_FL,FL,85,67,10,20,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Chicago Heights,Cook_IL,IL,7,87,10,0,0,Clear,TRUE,FALSE,FALSE,twilight
3,Gardena,Los Angeles_CA,CA,73,73,5,0,0,Haze,FALSE,FALSE,FALSE,day
3,Metairie,Jefferson_LA,LA,85,72,10,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,75,94,4,3,0.46,Light Rain with Thunder,FALSE,FALSE,FALSE,day
2,New Canaan,Fairfield_CT,CT,38,51,10,10,0,Fair,TRUE,FALSE,FALSE,twilight
2,Ruffs Dale,Westmoreland_PA,PA,39.2,100,6,9.2,0,Light Drizzle,FALSE,FALSE,FALSE,day
2,Honeoye Falls,Monroe_NY,NY,79,48,10,13,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,61,62,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Fort Worth,Tarrant_TX,TX,79,42,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,89.1,59,10,13.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,57,51,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Henrico,Henrico_VA,VA,46.9,83,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Oakland,Alameda_CA,CA,77,56,10,20,0,Fair,FALSE,FALSE,FALSE,day
2,Rowland Heights,Los Angeles_CA,CA,61,78,10,0,0,Clear,FALSE,FALSE,TRUE,night
2,Elk Grove,Sacramento_CA,CA,50,89,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Fort Worth,Tarrant_TX,TX,69,87,10,10,0.01,Fair,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,14.4,61,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
3,Neenah,Winnebago_WI,WI,71.6,50,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Oklahoma City,Oklahoma_OK,OK,69.1,27,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
3,Charleston,Charleston_SC,SC,67,93,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,59,53,10,19.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Huntersville,Mecklenburg_NC,NC,62.6,30,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Grants Pass,Josephine_OR,OR,52,93,5,5,0.02,Light Rain,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,75.2,78,3,10.4,0,Haze,FALSE,FALSE,TRUE,day
2,Fairfield,Solano_CA,CA,52.7,69,10,12.7,0,Clear,FALSE,FALSE,TRUE,twilight
2,Long Beach,Los Angeles_CA,CA,73.9,43,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,72,93,8,8.1,0.08,Light Rain,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,46,40,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
3,Phoenix,Maricopa_AZ,AZ,79,32,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
3,Paramount,Los Angeles_CA,CA,77,64,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
3,North Charleston,Charleston_SC,SC,43,89,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Tulsa,Tulsa_OK,OK,80,76,10,13,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Lancaster,Lancaster_PA,PA,21.9,85,2.5,12.7,0,Light Snow,FALSE,FALSE,FALSE,twilight
3,Bloomington,San Bernardino_CA,CA,59,49,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Portage,Columbia_WI,WI,72.7,28,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,75,84,10,3,0,Cloudy,FALSE,FALSE,FALSE,day
2,Buckeye,Maricopa_AZ,AZ,104,7,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Spokane,Spokane_WA,WA,35.1,92,9,0,0,Overcast,FALSE,FALSE,TRUE,night
2,Greer,Greenville_SC,SC,46,33,10,8,0,Fair,FALSE,TRUE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,66.9,54,6,0,0,Haze,FALSE,FALSE,FALSE,day
4,Williamston,Ingham_MI,MI,46,91,7,3,0,Cloudy,FALSE,FALSE,FALSE,day
2,Northbrook,Cook_IL,IL,31,76,4,16,0,Light Snow,FALSE,FALSE,TRUE,twilight
3,Minneapolis,Hennepin_MN,MN,66,93,7,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Fort Washington,Montgomery_PA,PA,35.6,75,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Goldsboro,Wayne_NC,NC,33.8,87,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,69.1,65,10,9.2,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Springfield,Fairfax County_VA,VA,53.1,95,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Stockton,San Joaquin_CA,CA,64.9,65,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Maryland Heights,St. Louis County_MO,MO,70,90,5,5.8,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Memphis,Shelby_TN,TN,74,85,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Shirley,Suffolk_NY,NY,39.9,93,10,0,0.01,Light Rain,FALSE,FALSE,TRUE,twilight
